postal_code,country_code,place_name,state_name,state_code,county_name,county_code,community_name,community_code,latitude,longitude,accuracy
399024,RU,Чернава,Липецкая Область,43.0,ИЗМАЛКОВСКИЙ РАЙОН,,,,53.8081,40.1769,4.0
115409,RU,Москва 409,Москва,48.0,,,,,55.752,37.615,1.0
194356,RU,Санкт-Петербург 356,Санкт-Петербург,66.0,,,,,60.0922,30.2368,1.0
309517,RU,Старый Оскол 17,Белгородская Область,9.0,,,,,51.2222,38.5488,1.0
399242,RU,Хмелинец,Липецкая Область,43.0,ЗАДОНСКИЙ РАЙОН,,,,52.4681,38.8908,4.0
446606,RU,Зуевка,Самарская Область,65.0,НЕФТЕГОРСКИЙ РАЙОН,,,,52.7333,51.0667,4.0
115280,RU,Москва 280,Москва,48.0,,,,,55.752,37.615,1.0
214004,RU,Смоленск 4,Смоленская Область,69.0,,,,,54.7817,32.04,1.0
119330,RU,Москва 330,Москва,48.0,,,,,55.7522,37.6156,1.0
450035,RU,Уфа 35,Башкортостан Республика,8.0,,,,,56.2353,68.7697,1.0
101000,RU,Москва,Москва,48.0,,,,,55.7522,37.6156,4.0
634063,RU,Томск 63,Томская Область,75.0,,,,,56.5,84.9667,1.0
107113,RU,Москва 113,Москва,48.0,,,,,55.7522,37.6156,1.0
352680,RU,Хадыженск,Краснодарский Край,38.0,АПШЕРОНСКИЙ РАЙОН,,,,44.4256,39.5319,4.0
443902,RU,Прибрежный,Самарская Область,65.0,,,,,57.8936,40.8772,4.0
307500,RU,Дмитриев-Льговский,Курская Область,41.0,ДМИТРИЕВСКИЙ РАЙОН,,,,52.1281,35.0808,4.0
392525,RU,Строитель 1,Тамбовская Область,72.0,ТАМБОВСКИЙ РАЙОН,,,,52.2002,40.5816,1.0
446605,RU,Кулешовка,Самарская Область,65.0,НЕФТЕГОРСКИЙ РАЙОН,,,,52.7833,51.1,4.0
390021,RU,Рязань 21,Рязанская Область,62.0,,,,,54.6197,39.74,1.0
655014,RU,Абакан 14,Хакасия Республика,31.0,,,,,53.71,91.42,1.0
606402,RU,Балахна 2,Нижегородская Область,51.0,,,,,56.4906,43.5919,1.0
162608,RU,Череповец 8,Вологодская Область,85.0,,,,,59.1333,37.9,1.0
607940,RU,Большое Болдино,Нижегородская Область,51.0,БОЛЬШЕБОЛДИНСКИЙ РАЙОН,,,,55.0039,45.3097,4.0
443041,RU,Самара 41,Самарская Область,65.0,,,,,52.1167,36.7833,1.0
214031,RU,Смоленск 31,Смоленская Область,69.0,,,,,54.7817,32.04,1.0
452140,RU,Шингак-Куль,Башкортостан Республика,8.0,ЧИШМИНСКИЙ РАЙОН,,,,54.4,55.2,4.0
443117,RU,Самара 117,Самарская Область,65.0,,,,,53.3796,47.742,1.0
624971,RU,Сосьва,Свердловская Область,71.0,СЕРОВСКИЙ РАЙОН,,,,59.1748,61.8539,4.0
450081,RU,Уфа 81,Башкортостан Республика,8.0,,,,,56.2353,68.7697,1.0
161468,RU,Зеленцово,Вологодская Область,85.0,НИКОЛЬСКИЙ РАЙОН,,,,59.8667,45.0,4.0
192281,RU,Санкт-Петербург 281,Санкт-Петербург,66.0,,,,,59.9321,30.1968,1.0
161300,RU,Тотьма,Вологодская Область,85.0,ТОТЕМСКИЙ РАЙОН,,,,59.9747,42.7642,4.0
198412,,,,,,,,,,,
410017,RU,Саратов 17,Саратовская Область,67.0,,,,,51.9843,48.6775,1.0
681010,RU,Комсомольск-На-Амуре 10,Хабаровский Край,30.0,,,,,50.5271,137.5916,1.0
656066,RU,Барнаул 66,Алтайский Край,4.0,,,,,54.27,80.6233,1.0
368705,RU,Ихрек,Дагестан Республика,17.0,РУТУЛЬСКИЙ РАЙОН,,,,41.695,47.2112,4.0
443052,RU,Самара 52,Самарская Область,65.0,,,,,52.35,35.0,1.0
693020,RU,Южно-Сахалинск 20,Сахалинская Область,64.0,,,,,46.9522,142.7406,1.0
682952,RU,Вяземский 2,Хабаровский Край,30.0,ВЯЗЕМСКИЙ РАЙОН,,,,47.637,134.7354,1.0
390005,RU,Рязань 5,Рязанская Область,62.0,,,,,54.6197,39.74,1.0
117208,RU,Москва 208,Москва,48.0,,,,,55.752,37.615,1.0
607870,RU,Гагино,Нижегородская Область,51.0,ГАГИНСКИЙ РАЙОН,,,,55.2342,45.0436,4.0
352900,RU,Армавир,Краснодарский Край,38.0,,,,,44.98,41.12,4.0
111555,RU,Москва 555,Москва,48.0,,,,,55.752,37.615,1.0
412761,RU,Алексеевка,Саратовская Область,67.0,ХВАЛЫНСКИЙ РАЙОН,,,,52.3,48.02,4.0
141014,RU,Мытищи 14,Московская Область,47.0,,,,,55.531,38.4267,1.0
620100,RU,Екатеринбург 100,Свердловская Область,71.0,,,,,56.8263,60.5388,1.0
446204,RU,Новокуйбышевск 4,Самарская Область,65.0,,,,,53.1072,49.9253,1.0
692921,RU,Находка 21,Приморский Край,59.0,,,,,43.2843,133.2539,1.0
162578,RU,Раменье,Вологодская Область,85.0,ШЕКСНИНСКИЙ РАЙОН,,,,59.4833,38.4833,4.0
427016,RU,Люк,Удмуртская Республика,80.0,ЗАВЬЯЛОВСКИЙ РАЙОН,,,,56.6759,51.5519,1.0
164505,RU,Северодвинск 5,Архангельская Область,6.0,,,,,64.5722,39.8475,1.0
622001,RU,Нижний Тагил 1,Свердловская Область,71.0,,,,,57.9194,59.965,1.0
117393,RU,Москва 393,Москва,48.0,,,,,55.752,37.615,1.0
390046,RU,Рязань 46,Рязанская Область,62.0,,,,,54.6197,39.74,1.0
399526,RU,Меньшой Колодезь,Липецкая Область,43.0,ДОЛГОРУКОВСКИЙ РАЙОН,,,,52.2525,38.4286,4.0
658184,RU,Березовка,Алтайский Край,4.0,ЧАРЫШСКИЙ РАЙОН,,,,52.41,82.25,4.0
628384,RU,Пыть-Ях 4,Тюменская Область,78.0,,,,,60.7499,72.8582,1.0
461904,RU,Сорочинск 4,Оренбургская Область,55.0,,,,,52.4333,53.1667,1.0
423702,RU,Мензелинск 2,Татарстан Республика,73.0,МЕНЗЕЛИНСКИЙ РАЙОН,,,,55.7145,52.8847,1.0
105275,RU,Москва 275,Москва,48.0,,,,,55.7522,37.6156,1.0
195256,RU,Санкт-Петербург 256,Санкт-Петербург,66.0,,,,,59.9321,30.1968,1.0
450040,RU,Уфа 40,Башкортостан Республика,8.0,,,,,56.2353,68.7697,1.0
623780,RU,Артемовский,Свердловская Область,71.0,,,,,57.35,61.87,4.0
399746,RU,Казаки,Липецкая Область,43.0,ЕЛЕЦКИЙ РАЙОН,,,,53.2664,39.1336,4.0
393086,RU,Свинино,Тамбовская Область,72.0,ПЕТРОВСКИЙ РАЙОН,,,,52.4264,40.3653,4.0
423440,RU,Нижняя Мактама,Татарстан Республика,73.0,,,,,54.85,52.3667,4.0
125222,RU,Москва 222,Москва,48.0,,,,,55.7522,37.6156,1.0
426052,RU,Ижевск 52,Удмуртская Республика,80.0,,,,,56.85,53.2333,1.0
142700,RU,Видное,Московская Область,47.0,,,,,55.5542,37.7106,4.0
306440,RU,Черемисиново,Курская Область,41.0,ЧЕРЕМИСИНОВСКИЙ РАЙОН,,,,51.8836,37.2569,4.0
198207,RU,Санкт-Петербург 207,Санкт-Петербург,66.0,,,,,59.885,29.8958,1.0
693023,RU,Южно-Сахалинск 23,Сахалинская Область,64.0,,,,,46.9522,142.7406,1.0
680051,RU,Хабаровск 51,Хабаровский Край,30.0,,,,,48.4808,135.0928,1.0
162675,RU,Шулма,Вологодская Область,85.0,ЧЕРЕПОВЕЦКИЙ РАЙОН,,,,59.2167,37.55,4.0
162926,RU,Самино,Вологодская Область,85.0,ВЫТЕГОРСКИЙ РАЙОН,,,,61.25,48.3333,4.0
625035,RU,Тюмень 35,Тюменская Область,78.0,,,,,56.8207,64.7718,1.0
426035,RU,Ижевск 35,Удмуртская Республика,80.0,,,,,56.85,53.2333,1.0
427390,RU,Кильмезь,Удмуртская Республика,80.0,СЮМСИНСКИЙ РАЙОН,,,,57.0083,51.3331,4.0
414038,RU,Астрахань 38,Астраханская Область,7.0,,,,,46.34,48.04,1.0
117463,RU,Москва 463,Москва,48.0,,,,,55.752,37.615,1.0
606503,RU,Городец 3,Нижегородская Область,51.0,,,,,56.6514,43.475,1.0
452806,RU,Истяк,Башкортостан Республика,8.0,ЯНАУЛЬСКИЙ РАЙОН,,,,56.2833,55.0333,4.0
680042,RU,Хабаровск 42,Хабаровский Край,30.0,,,,,48.4808,135.0928,1.0
629303,RU,Новый Уренгой 3,Тюменская Область,78.0,,,,,66.0833,76.6333,1.0
624250,RU,Заречный,Свердловская Область,71.0,,,,,56.8133,61.3333,4.0
624448,RU,Краснотурьинск 8,Свердловская Область,71.0,,,,,59.7733,60.1853,1.0
346415,,,,,,,,,,,
624993,RU,Серов 13,Свердловская Область,71.0,,,,,59.3917,61.5617,1.0
664075,RU,Иркутск 75,Иркутская Область,20.0,,,,,52.2978,104.2964,1.0
410050,RU,Саратов 50,Саратовская Область,67.0,,,,,53.1167,54.8667,1.0
350049,RU,Краснодар 49,Краснодарский Край,38.0,,,,,46.6819,39.2004,1.0
346720,RU,Аксай,Ростовская Область,61.0,АКСАЙСКИЙ РАЙОН,,,,47.95,43.97,4.0
452866,RU,Надеждино,Башкортостан Республика,8.0,КАЛТАСИНСКИЙ РАЙОН,,,,55.8511,54.8797,4.0
443016,RU,Самара 16,Самарская Область,65.0,,,,,52.1167,36.7833,1.0
620091,RU,Екатеринбург 91,Свердловская Область,71.0,,,,,56.8575,60.6125,1.0
443031,RU,Самара 31,Самарская Область,65.0,,,,,52.1167,36.7833,1.0
249340,RU,Жиздра,Калужская Область,25.0,ЖИЗДРИНСКИЙ РАЙОН,,,,53.7453,34.7347,4.0
103482,,,,,,,,,,,
660098,RU,Красноярск 98,Красноярский Край,91.0,,,,,56.399,92.4783,1.0
625000,RU,Тюмень,Тюменская Область,78.0,,,,,57.1522,65.5272,4.0
628007,RU,Ханты-Мансийск 7,Тюменская Область,78.0,,,,,61.0042,69.0019,1.0
399200,RU,Задонск,Липецкая Область,43.0,ЗАДОНСКИЙ РАЙОН,,,,52.6667,38.9,4.0
117623,RU,Москва 623,Москва,48.0,,,,,55.752,37.615,1.0
629803,RU,Ноябрьск 3,Тюменская Область,78.0,,,,,63.1667,75.6167,1.0
392523,RU,Бокино,Тамбовская Область,72.0,ТАМБОВСКИЙ РАЙОН,,,,52.0413,41.5729,4.0
413840,RU,Балаково,Саратовская Область,67.0,,,,,52.0247,47.7941,4.0
427968,RU,Сарапул 8,Удмуртская Республика,80.0,,,,,56.4667,53.8039,1.0
162645,RU,Новое Домозерово,Вологодская Область,85.0,ЧЕРЕПОВЕЦКИЙ РАЙОН,,,,58.7877,40.3066,1.0
625051,RU,Тюмень 51,Тюменская Область,78.0,,,,,56.505,63.9949,1.0
601483,RU,Гороховец 3,Владимирская Область,83.0,ГОРОХОВЕЦКИЙ РАЙОН,,,,56.1947,42.7003,1.0
125493,RU,Москва 493,Москва,48.0,,,,,55.7522,37.6156,1.0
628416,RU,Сургут 16,Тюменская Область,78.0,,,,,60.9881,71.9931,1.0
152170,RU,Борисоглебский,Ярославская Область,88.0,БОРИСОГЛЕБСКИЙ РАЙОН,,,,57.2556,39.1481,4.0
446354,RU,Кинель-Черкассы 4,Самарская Область,65.0,КИНЕЛЬ-ЧЕРКАССКИЙ РАЙОН,,,,53.65,51.5667,1.0
620910,,,,,,,,,,,
305018,RU,Курск 18,Курская Область,41.0,,,,,51.883,36.2659,1.0
161560,RU,Тарногский Городок,Вологодская Область,85.0,ТАРНОГСКИЙ РАЙОН,,,,60.4997,43.5761,4.0
117334,,,,,,,,,,,
117279,RU,Москва 279,Москва,48.0,,,,,55.752,37.615,1.0
429333,RU,Канаш 3,Чувашская Республика,16.0,,,,,55.5086,47.4956,1.0
160032,RU,Вологда 32,Вологодская Область,85.0,,,,,59.2167,39.9,1.0
140070,RU,Томилино,Московская Область,47.0,ЛЮБЕРЕЦКИЙ РАЙОН,,,,55.6553,37.9253,4.0
694494,RU,Оха 4,Сахалинская Область,64.0,,,,,53.5739,142.9478,1.0
152240,RU,Гаврилов Ям,Ярославская Область,88.0,ГАВРИЛОВ-ЯМСКИЙ РАЙОН,,,,57.3022,39.8542,4.0
399783,RU,Елец 13,Липецкая Область,43.0,,,,,52.8763,38.4555,1.0
248032,RU,Калуга 32,Калужская Область,25.0,,,,,54.2596,36.1436,1.0
346900,RU,Новошахтинск,Ростовская Область,61.0,,,,,47.7544,39.9358,4.0
302019,RU,Орел 19,Орловская Область,56.0,,,,,53.0747,36.2468,1.0
450571,RU,Санаторий Юматово,Башкортостан Республика,8.0,УФИМСКИЙ РАЙОН,,,,54.65,55.75,1.0
601672,RU,Струнино 2,Владимирская Область,83.0,АЛЕКСАНДРОВСКИЙ РАЙОН,,,,56.3833,38.5667,1.0
620087,RU,Екатеринбург 87,Свердловская Область,71.0,,,,,56.8575,60.6125,1.0
452696,RU,Ташкиново,Башкортостан Республика,8.0,,,,,56.05,54.2667,4.0
394055,RU,Воронеж 55,Воронежская Область,86.0,,,,,51.3992,58.0233,4.0
446209,RU,Новокуйбышевск 9,Самарская Область,65.0,,,,,53.1072,49.9253,1.0
390042,RU,Рязань 42,Рязанская Область,62.0,,,,,54.6197,39.74,1.0
628414,RU,Сургут 14,Тюменская Область,78.0,,,,,60.9881,71.9931,1.0
606108,RU,Павлово 8,Нижегородская Область,51.0,,,,,55.9575,43.0747,1.0
454012,RU,Челябинск 12,Челябинская Область,13.0,,,,,55.1544,61.4297,1.0
117149,RU,Москва 149,Москва,48.0,,,,,55.752,37.615,1.0
414056,RU,Астрахань 56,Астраханская Область,7.0,,,,,46.34,48.04,1.0
249911,RU,Юхнов 1,Калужская Область,25.0,ЮХНОВСКИЙ РАЙОН,,,,54.7269,35.1699,1.0
644903,RU,Входной,Омская Область,54.0,,,,,54.9833,73.1167,4.0
115551,RU,Москва 551,Москва,48.0,,,,,55.752,37.615,1.0
442895,RU,Сердобск 5,Пензенская Область,57.0,,,,,52.4667,44.2167,1.0
446023,RU,Сызрань 23,Самарская Область,65.0,,,,,53.4758,48.9222,1.0
398914,RU,Сселки,Липецкая Область,43.0,,,,,52.6564,39.7372,4.0
452509,RU,Душанбеково,Башкортостан Республика,8.0,КИГИНСКИЙ РАЙОН,,,,55.4372,58.4986,4.0
356882,RU,Нефтекумск 2,Ставропольский Край,70.0,НЕФТЕКУМСКИЙ РАЙОН,,,,44.6667,44.9167,1.0
142117,RU,Подольск 17,Московская Область,47.0,,,,,55.4374,37.2817,1.0
307200,RU,Прямицыно,Курская Область,41.0,ОКТЯБРЬСКИЙ РАЙОН,,,,51.6469,35.9511,4.0
124365,RU,Москва 365,Москва,48.0,,,,,55.7522,37.6156,1.0
606512,RU,Первомайский,Нижегородская Область,51.0,ГОРОДЕЦКИЙ РАЙОН,,,,56.6167,43.35,4.0
162116,RU,Биряково,Вологодская Область,85.0,СОКОЛЬСКИЙ РАЙОН,,,,59.5833,41.4833,4.0
192007,RU,Санкт-Петербург 7,Санкт-Петербург,66.0,,,,,59.9321,30.1968,1.0
425061,RU,Звенигово 1,Марий Эл Республика,45.0,ЗВЕНИГОВСКИЙ РАЙОН,,,,55.9742,48.0181,1.0
192076,RU,Санкт-Петербург 76,Санкт-Петербург,66.0,,,,,59.9321,30.1968,1.0
660131,RU,Красноярск 131,Красноярский Край,91.0,,,,,58.1708,109.0781,1.0
357623,RU,Ессентуки 23,Ставропольский Край,70.0,,,,,44.0444,42.8606,1.0
109147,RU,Москва 147,Москва,48.0,,,,,55.7522,37.6156,1.0
153000,RU,Иваново,Ивановская Область,21.0,,,,,56.1819,41.4764,4.0
433365,RU,Белогорское,Ульяновская Область,81.0,ТЕРЕНЬГУЛЬСКИЙ РАЙОН,,,,53.58,48.17,4.0
